,url,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
80718,https://honolulu.craigslist.org/oah/apa/d/honolulu-1br-like-completely-remodeled/7049905313.html,hawaii,1575,apartment,600,1,1.5,0,0,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/01313_8LgduYBiWW1_600x450.jpg,"Like completely remodeled 1 bedroom, 1 bathroom w/ 1 parking stall on cool side of building.   Amenities include: a/c, full size washer/dryer in unit; dishwasher; hot water; pool and rec. room.   Building is pet friendly   Electricity is not included   Location is half a block from a park and one block from a shopping center/strip mall in Lakeside West.",21.3452,-157.91,hi
80719,https://honolulu.craigslist.org/oah/apa/d/honolulu-showing-saturday-1-4-starting/7048756802.html,hawaii,1295,apartment,320,0,1.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00n0n_fYNNjhjlYDD_600x450.jpg,"Welcome home to Kewalo Apartments. Your future community offers Studio apartment homes. Kewalo Apartments is conveniently located at 1442 Kewalo Street in lovely Makiki. This property is perfect for those who want a central and convenient location but do not want to be right in the hustle and bustle of  the city. Makiki is a great desirable residential location comprised of mostly condos, apartment buildings and houses.  $1,295/month â AVAILABLE 01/15/20 $500 Low Security Deposit on Approved Credit $50 Application Fee Water, trash & sewer billed to resident by community Electricity set up by resident with HECO  Our studios feature:  ï	Granite kitchen countertop  ï	Stainless kitchen sink with disposal ï	Stainless appliances ï	Floor to ceiling windows â lots of natural light ï	Hardwood inspired flooring ï	Full Bathroom/Custom Tiled Shower ï	Hight Ceilings ï	Lanai   Community features:  ï	Pet friendly *breed restrictions apply ï	Controlled Access/Gated ï	Online rent payment â Resident Portal ï	Online Application ï	Close to Foodland, Walmart, Ross, Safeway, Banks and Ala Moana Center ï	Close to Freeway.  To keep the ball rolling, we ask applicants to bring in copies of (ONLY ONE OF THE FOLLOWING) ï	Most recent copies of paystubs showing Monthly Gross ï	Most recent LES ï	3 Months most recent Bank statements ï	Last year W2 if still employed with same employer  Call/text to inquire more informationâ  show contact info . We look forward to hearing from you.",21.3034,-157.84,hi
80720,https://honolulu.craigslist.org/oah/apa/d/kapolei-for-rent-manaolana-st-23a/7040282490.html,hawaii,2350,house,988,3,2.0,0,0,0,0,0,0,,carport,https://images.craigslist.org/00101_4Ag63wsDRCB_600x450.jpg,"For Rent  91-1030 Manaolana St. #23A  Ewa Beach, HI 96706 $2350/month  DESCRIPTION Newly renovated with new vinyl flooring 3 bedroom, 2 bath home in Ewa Beach. AC throughout the house, washer/dryer in unit, water/sewer included. Credit/background check required. Pets negotiable, No Section 8. $30 application fee. 1 year minimum lease term. Text Peter Enomoto-Hahn, PB for showings. Lic #RB-22309  KEY FEATURES  Year Built: 2001 Sq. Footage: 988 Bedrooms: 3 Baths: 2 Parking: 2 Lease Duration: 1 year Deposit: $2350 Pets Policy: Negotiable  Property Type: Single Family  RENTAL FEATURES Ceiling fans AC Refrigerator Microwave Range/Oven Washer/dryer New vinyl flooring",21.3274,-158.01,hi
80721,https://honolulu.craigslist.org/oah/apa/d/kapolei-refrigerator-bbq-picnic-area/7041580309.html,hawaii,1595,apartment,635,2,1.0,1,1,0,0,0,0,laundry on site,,https://images.craigslist.org/01515_kh9pQf5IdtO_600x450.jpg,"To schedule a tour We now book our tour appointments online! Please call or text us at   show contact info  to self-schedule from your phone! Book your appointment online today or anytime 24/7! Property Description  Details Availability date: January 10, 2019 Pets: Cats, Small Dogs (< 25lb) Pet notes: Pets Allowed Deposit: Security deposit is equal to one months rent Leasing options:  Leasing notes: None Application fee: $50 per person, anyone 18 years or older Amenities Included in Utilities Cost: Water, Sewage, Garbage Utilities Cost:  Laundry: Shared Parking type: Assigned Parking Stall  Parking notes:  Appliances: Refrigerator, Garbage disposal, Range/Oven Exterior:  Heating/cooling:  Wiring: Cable-ready Facilities and Recreation: Barbecue Security and Access:  Views: City, Mountain, Water Additional features: Non-Smoking Property Offered by: Cluster Park/Cambridge Park Associates  Equal Housing Opportunity",21.3453,-158.08700000000002,hi
80722,https://honolulu.craigslist.org/oah/apa/d/honolulu-private-one-bedroom/7048611834.html,hawaii,1650,apartment,804,1,1.0,1,1,1,1,1,1,w/d in unit,attached garage,https://images.craigslist.org/00q0q_1IiXb3AOaPI_600x450.jpg,"Private one bedroom on the 12th floor in the East tower. Mauna Luan not only has a fantastic location within Hawaii Kai, but it boasts incredible amenities: Fitness room, 2 pools, slide, hot tubs, party rooms with kitchen, several bbq areas, lobby wifi, and lush landscaping to rival any resort. Marina/mountain views, hardwood floors, freshly painted, NEW: washer, dryer and fridge.",21.2936,-157.708,hi
80723,https://honolulu.craigslist.org/oah/apa/d/honolulu-hawaiian-charm-resort-like/7034364383.html,hawaii,2100,condo,520,1,1.0,0,0,0,0,0,1,laundry in bldg,street parking,https://images.craigslist.org/00N0N_1WaHAATmJdV_600x450.jpg,"EXCLUSIVE BOUTIQUE RESORT CENTRAL WAIKIKI 1BR/1BA CONDO  AVAILABLE NOW   ACROSS THE INTERNATIONAL MARKET PLACE AND WALK TO KUHIO BEACH  here is the info and pics for that property: This privately owned cozy CLEAN and QUIET newly renovated and freshly painted 1br 1ba condo suite located on the 5th  floor of the building and features: -an upgraded fully equipped kitchen with new stainless steel appliances -beautifully renovated bathroom with shower stall, vanity and 2 wall cabinets for more storage space -all updated furniture -large size furnished lanai -AC unit and ceiling fans -26"" LCD TV + DVD player -separate den-work area with a desk -sleeps up to 5 people comfortably(2 twin size beds in the bedroom, full size sleeper and a pull-out twin bed in the living room) -small kitchen appliances, hair dryer, iron+board -bed linens, towels, kitchenware and utensils are provided for the guests - Free High Speed WiFI internet inside the apartment -some beach gear provided  Building is conveniently located in the heart of Waikiki near International Market Place, Waikiki Trade Center and Kuhio bus lines. only 5 min walk the beach, close to Food Pantry supermarket, shops and restaurants on Kuhio st. and Waikiki night life. Resort offers the following amenities: -building elevator -friendly front desk staff -court yard swimming pool and sun lounge area -BBQ/grill -laundry facility -convenience store on the premises. - ALL UTILITIES (Except Electric) + WiFi INTERNET INCLUDED   $1900/mo  + electric. refundable $1000 sec. deposit and $125 cleaning fee apply  Please call Sam  show contact info  for more info.",21.2797,-157.826,hi
80724,https://honolulu.craigslist.org/oah/apa/d/kapolei-attached-garage-lots-of-storage/7050059952.html,hawaii,2354,townhouse,1126,2,1.5,1,1,1,0,0,0,w/d in unit,carport,https://images.craigslist.org/00z0z_OrlwHbHcM9_600x450.jpg,"Welcome home to Kalaeloa Life's journey can be amazing when you wake up in a home you love. Kalaeloa Apartments in Hawaii features spacious rental homes set amidst some of Oahu's most vibrant landscapes. When it comes to venues for apartments, Honolulu County is the most serene of locations, especially when Kalaeloa is your piece of paradise. We're conveniently located within in minutes from H-1, beaches, shopping, restaurants, military bases, schools and prized golf courses. If you're browsing Hawaii apartments, consider one of our beautiful rental homes. With quality finishes, newly renovated homes*, private lanai's* and generous living areas, Kalaeloa will create the essence of home sweet home. Discover the three communities within Kalaeloa: Makai, Mahana and Kaimana, which feature full scale 2, 3, and 4 bedroom townhouse style homes. With eleven different floor plans, you can choose a home that's perfect for you! When hunting for an apartment, Hawaii is a prime setting. Why not appreciate the spacious benefits of a rental home in this environment of natural beauty? Kalaeloa offers amazing square footage, full-sized washers and dryers, and generous entertaining areas that are perfect for the true island lifestyle. Being a pet friendly community, most of our homes also include a fenced in back yard for you and your entire Ohana to enjoy!  Call Now:  show contact info  x 35OR Text 35 to  show contact info  to text with us.Interested in more information? See link below:http://cl.greystar.com/kop0w8 This is a 2 Bedroom, 1.5 Bath, approximately 1126 Sq. Ft. Features - Newly Renovated Homes*  - Large Closets  - Air Conditioning  - Patios & Balconies  - Quality Finishes  - Washer/Dryer  - Dishwasher  - Generous Living Areas  - Private Lanai's* Community Amenities - Playground  - Spacious Homes  - Fitness Center  - Green Community  - Basketball Court(s)  - Dog Park  - Covered Parking Pet Policy Pet Friendly Office Hours Monday-Friday:8:30AM-5:30PMSaturday:9:00AM-5:00PMSunday:9:00AM-2:00PM Kalaeloa Rental Homes 4285 Independence Rd, Kapolei, HI, 96707Equal Housing Opportunity Rx61oTyfo8x2",21.3279,-158.065,hi
80725,https://honolulu.craigslist.org/oah/apa/d/kaaawa-section-8-approved-top-floor/7046219471.html,hawaii,1375,apartment,358,0,1.0,0,0,0,0,0,0,laundry in bldg,,https://images.craigslist.org/00101_lrC4eX5HvDJ_600x450.jpg,"Punaluu/Hanohano Hale. Located on the beautiful Windward side of Oahu this Top Floor studio apartment has spectacular Ocean & Mountain Views and is adjacent to a Beautiful white sandy beach and nearby to the Polynesian Cultural Center, Turtle Bay Resort and BYU. The condo has one bath , Secured building , two elevators, Bus stop nearby and full porcelain floor tile for easy cleaning and more sanitary living.  Call  show contact info  for additional information, Thank You  **Pets are not permitted by management  **Parking Available. **Tenant Pays Their Electric Usage  ** No Smoking **One Year Lease",21.5601,-157.864,hi
80726,https://honolulu.craigslist.org/oah/apa/d/honolulu-close-to-schools-on-site/7041450888.html,hawaii,1525,apartment,550,2,1.0,1,1,0,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00V0V_dYSGj5QVTST_600x450.jpg,"***MOVE IN ASAP - DECEMBER FREE!!!***  Experience your new home at Kapiolani Village Apartments. Located in Honolulu's 96814 area, living at this community gives you a variety of nearby highlights. From amenities to floorplan options, the community staff is ready to match you with your new apartment. Come by to check out the apartment floorplan options. Contact us or drop by the leasing office to talk about leasing your next apartment and find your new home at Kapiolani Village Apartment in Honolulu, HI.  -Close to Schools -Close to Freeway -Close to Public Transportation -Online Payments Available -Ceiling Fan (in select units only) -Vinyl Flooring -Ceiling Fan -On-Site Maintenance -On-Site Management -Laundry Facilities -Package Receiving -Refrigerator -Flexible Lease Terms Available -Public Transportation -Online Service Requests  Call:  show contact info",21.2902,-157.821,hi
80727,https://honolulu.craigslist.org/oah/apa/d/large-br-825-sq-ft-2-room-1bath/7050050497.html,hawaii,1800,house,825,2,1.0,1,1,1,0,0,0,laundry on site,carport,https://images.craigslist.org/00404_lBRdIAZJqwH_600x450.jpg,"Available On FEB012020  Kalihi-kapalama Rental, 923 winant st,Honolulu, HI96817  we have 2 bedroom, 1 bath, 825sq ft,  asking 1800 per month, including water and electricity.  security deposit 1800. With 1 reserve parking  and many street parking, washer, dryer on the side. first floor. at least 1 year lease.  The location is very convenience. Post office, bus station, farrington high school, grocery store can walk 2 min to arrive. quiet area.  if interested, call or text, threefiveeightfoursixfourseven",21.3276,-157.873,hi
80728,https://honolulu.craigslist.org/oah/apa/d/1bed-1bath-condo-available-in-waikiki/7050044220.html,hawaii,1400,condo,1031,1,2.0,1,1,1,1,1,1,laundry on site,attached garage,https://images.craigslist.org/00h0h_3X13tRxtT0m_600x450.jpg,"Convenient and easy access to the beautiful walk-up 2BR condo unit overlooking the lush tropical garden and the heated pool. This spacious and efficient floor plan has been completely remodeled with travertine floors, open kitchen with dine-in counter space, stainless steel appliances, split AC, jetted jacuzzi tub and many more to appreciate. The Kalia is a secured and well maintained residential condo building in short distances to the essential of the world's famous resort Waikiki location. Maintenance fee includes property tax, and all utilities except for internet.",21.2855,-157.835,hi
80729,https://honolulu.craigslist.org/oah/apa/d/waipahu-units-renting-fast-tour-today/7050048031.html,hawaii,1599,apartment,660,2,1.0,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00i0i_4RJzWceGohX_600x450.jpg,"Virtual tours on: waikeletowersapts.com Military Discounts Available   Welcome to Waikele Towers  Call Now -  show contact info    This is a 2 Bedroom, 1 Bath, approximately 660-743 Sq. Ft.   All units have individual HECO meters and a flat rate charge for water/sewer/trash/cam.   Features: Newly Remodeled Apartments, Spacious Floor Plans, Floor to Ceiling Windows, Entry lock w/ Privacy View, Individual unit metered electricity, Window Coverings, Flat rate for Water/Sewer/Trash/CAM, New Kitchen Appliances, Premium Views, Private Balconies/Patios, Individual Hot Water Heaters   Community Amenities: Reserved Parking, Public Parks Nearby, Flexible Lease Terms Available, Coin-Operated Laundry Center On-Site, Controlled Access Entry Building, Professional and Friendly Management, 24 hr Emergency Maintenance Service, Convenient Location within minutes of 3 major highways, Individual unit metered electricity, Flat rate for Water/Sewer/Trash/CAM   Pet Policy: Pet Friendly   Want more info? See the link below: http://leasing.amcllc.net/2684L7  Prices are subject to change, based on availability and qualification of the applicant, additional fees may apply.  Equal Housing Opportunity    nXpLb3Z2",21.3982,-158.012,hi
80730,https://honolulu.craigslist.org/kau/apa/d/kilauea-on-the-rim/7047609381.html,hawaii,1000,apartment,260,0,1.0,0,1,0,0,0,0,laundry on site,street parking,https://images.craigslist.org/00z0z_lqa5LgT0Prp_600x450.jpg,"This beautiful studio room is located in Kilauea town. An upper level unit with plenty of indirect sunlight and fresh trade winds to come in.  The home stays very cool year round. One large private deck directly outside the sliding doors.  Bathroom has a bath tub! Ideal for the outdoor enjoyment of the rim valley views from staircase or bamboo or evenings under the stars. Relax with the sound of the distant waterfall. Enjoy planting and cultivating a garden on the side which has cool shade exposure.   This home is located walking distance to bakery and other restaurants and grocery store. There is no kitchen.  This is a smoke free property.   Electricity, water, trash and gardening are included. Showing by appointment only.",22.2073,-159.395,hi
80731,https://honolulu.craigslist.org/oah/apa/d/kapolei-2-bedrm-1-bath-on-site/7043517303.html,hawaii,1595,apartment,635,2,1.0,1,1,0,0,0,0,laundry on site,,https://images.craigslist.org/01515_kh9pQf5IdtO_600x450.jpg,"To schedule a tour We now book our tour appointments online! Please call or text us at   show contact info  to self-schedule from your phone! Book your appointment online today or anytime 24/7! Property Description  Details Availability date: January 10, 2020 Pets: Cats, Small Dogs (< 25lb) Pet notes: Pets Allowed Deposit: Security deposit is equal to one months rent Leasing options:  Leasing notes: None Application fee: $50 per person, anyone 18 years or older Amenities Included in Utilities Cost: Water, Sewage, Garbage Utilities Cost:  Laundry: Shared Parking type: Assigned Parking Stall  Parking notes:  Appliances: Refrigerator, Garbage disposal, Range/Oven Exterior:  Heating/cooling:  Wiring: Cable-ready Facilities and Recreation: Barbecue Security and Access:  Views: City, Mountain, Water Additional features: Non-Smoking Property Offered by: Cluster Park/Cambridge Park Associates  Equal Housing Opportunity",21.3453,-158.08700000000002,hi
80732,https://honolulu.craigslist.org/oah/apa/d/waipahu-near-bases-schofield-wheeler/7050046559.html,hawaii,1785,townhouse,882,2,1.5,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00M0M_7FaEkU3jc98_600x450.jpg,"Welcome To Your New Home! OASIS TOWNHOMES IN WAIPAHU, HAWAII Call Now:  show contact info  x 61OR Text 61 to  show contact info  to text us.Oasis Townhomes 94-207 Waipahu St, Waipahu, HI, 96797Follow This Link for More Information:http://cl.greystar.com/v404a6 This is a 2 Bedroom, 1.5 Bath, approximately 882 Sq. Ft.  Aloha & welcome home to Oasis Townhomes located in historic Waipahu, Hawaii. Blending relaxation & sophistication to create the ideal place to come home to, you'll be excited each day to walk back in the door of your apartment. We are within walking distance to local shopping centers, restaurants, entertainment & a short 10 minute drive to the new Ka Makana Aliâi Shopping Center. With easy access to the H1 Freeway & Farrington Highway, your commute to work/school is sure to be quick & easy. Relax poolside, work it out in the Gym, get down to business in the Business Center or enjoy your day at our Dog Park. Here at Oasis Townhomes our professional team personify the Aloha Spirit, providing warm & friendly service to make your stay an enjoyable one. Oasis Townhomes is where our residents love to live. Discover your very own Oasis today! Features - Air Conditioning  - Newly Renovated Townhomes  - Large Bedrooms  - Washer & Dryer In Select Units  - Ceiling Fan(s) Community Amenities - Onsite Management  - Dog Park  - Leasing Center  - 24hr Emergency Maintenance  - Swimming pool  - Pet Friendly  - Laundry Facility  - Great Neighborhood  - Online Payments Accepted  - Courtesy Patrol Service  - Professional Management  - Business Center  - Gated Community  - Fitness Center  - Military Welcome Pet Policy Breed restrictions do apply. Income Requirements: 2.5x the rent Office Hours Monday-Friday:9:00AM-6:00PMSaturday:9:00AM-5:00PMSunday:10:00AM-5:00PMEqual Housing Opportunity CIbUh2z4V41",21.3794,-158.028,hi
80733,https://honolulu.craigslist.org/oah/apa/d/camp-m-smith-adorable-peaceful-2b-2b-1p/7043804046.html,hawaii,2000,apartment,1110,2,2.0,0,0,0,0,0,0,laundry in bldg,carport,https://images.craigslist.org/00N0N_lquykInsSAU_600x450.jpg,"This beautiful 2b/2b/1p is in the 1st floor of a 2 story house. It was built in 2013. It is 5 min drive from Pearlridge Mall and 3 min from Aiea Shopping Center. It is about 3.5 blocks from Aiea High School *Residential location, dead end street *2bedroom(with Lg. closets), 2full baths * 1parking + street parking *2 extra closets Pls txt/contact  show contact info -Eric SD *5 min walk to bus stop *Ground floor *1110 square feet *Stainless Fridge and Stove *Laundry room is 10feet away",21.3834,-157.925,hi
80734,https://honolulu.craigslist.org/mau/apa/d/oceanfront-cottage-north-shore-haiku/7050039687.html,hawaii,2500,house,900,1,1.0,1,1,0,0,0,1,w/d in unit,attached garage,https://images.craigslist.org/00r0r_fpx72VPlNmI_600x450.jpg,"Private home on exclusive, gated estate.  About 20 minutes drive from Paia, located in Huelo, we are at the end of our road nestled right atop a 300 ft. cliff where a nearly 180 degree view of the ocean is joined by the sound of crashing waves below and a cool breeze rustling through the palm trees. This property is very quiet and to be clear, we are looking for quiet individuals.   Breathtaking location on Rugged North Shore. Crashing waves, and whales playing in bay below might keep you up at night.  Tropical early morning rain you can set your clock to.  Private hot tub, easy parking ; large sun deck.  Safe and secluded.  Other people on the large property are cool, respectful and helpful if needed. Fully furnished. Water restrictions (as we are on catchment) and guest limitations.  Animals negotiable. Some Utilities, satellite and high speed fiber internet included.  Recently Remodeled.  Some fruit trees on property.  Some storage space.    All serious inquires entertained.  Perfect for Oahu escapes.   -  Seeking responsible individuals only with good references. Non-smoking. Please call or text with any questions or concerns and or to set up a time to view the space. Pictures  Mahalo!",20.9129,-156.22299999999998,hi
80735,https://honolulu.craigslist.org/oah/apa/d/honolulu-waikiki-pet-friendly-2-bedroom/7050038628.html,hawaii,2200,apartment,1000,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00p0p_j00Oi2J5i4c_600x450.jpg,Only four units per floor 1000 sq ft Wrap around lanai 2 bedroom/2 bathroom  Walk in Closet Washer/dryer Secure building One secure parking Cable included  6 month lease to 1 year lease  First month and security deposit required Pets ok!!! $2200,21.2822,-157.827,hi
80736,https://honolulu.craigslist.org/oah/apa/d/kapolei-pets-welcome-dog-parks-pool/7050036307.html,hawaii,2457,townhouse,1267,2,1.5,1,1,1,0,0,0,w/d in unit,carport,https://images.craigslist.org/00r0r_372ElG0R09I_600x450.jpg,"Welcome home to Kalaeloa Life's journey can be amazing when you wake up in a home you love. Kalaeloa Apartments in Hawaii features spacious rental homes set amidst some of Oahu's most vibrant landscapes. When it comes to venues for apartments, Honolulu County is the most serene of locations, especially when Kalaeloa is your piece of paradise. We're conveniently located within in minutes from H-1, beaches, shopping, restaurants, military bases, schools and prized golf courses. If you're browsing Hawaii apartments, consider one of our beautiful rental homes. With quality finishes, newly renovated homes*, private lanai's* and generous living areas, Kalaeloa will create the essence of home sweet home. Discover the three communities within Kalaeloa: Makai, Mahana and Kaimana, which feature full scale 2, 3, and 4 bedroom townhouse style homes. With eleven different floor plans, you can choose a home that's perfect for you! When hunting for an apartment, Hawaii is a prime setting. Why not appreciate the spacious benefits of a rental home in this environment of natural beauty? Kalaeloa offers amazing square footage, full-sized washers and dryers, and generous entertaining areas that are perfect for the true island lifestyle. Being a pet friendly community, most of our homes also include a fenced in back yard for you and your entire Ohana to enjoy!  Call Now:  show contact info  x 72OR Text 72 to  show contact info  to contact us.Use this link for more information:http://cl.greystar.com/55nsat This is a 2 Bedroom, 1.5 Bath, approximately 1267 Sq. Ft. Features - Generous Living Areas  - Air Conditioning  - Newly Renovated Homes*  - Washer/Dryer  - Patios & Balconies  - Quality Finishes  - Large Closets  - Private Lanai's*  - Dishwasher Community Amenities - Green Community  - Basketball Court(s)  - Dog Park  - Covered Parking  - Spacious Homes  - Fitness Center  - Playground Pet Policy Pet Friendly Office Hours Monday-Friday:8:30AM-5:30PMSaturday:9:00AM-5:00PMSunday:9:00AM-2:00PM Kalaeloa Rental Homes 4285 Independence Rd, Kapolei, HI, 96707Equal Housing Opportunity 3b5QC9Fxm",21.3282,-158.065,hi
80737,https://honolulu.craigslist.org/oah/apa/d/kapolei-dog-park-fitness-center-pool/7050034932.html,hawaii,2650,townhouse,1450,4,2.5,1,1,1,0,0,0,w/d in unit,carport,https://images.craigslist.org/00505_8ngakK3wGo7_600x450.jpg,"Kapilina Beach Homes 5100 Iroquois Avenue, Ewa Beach, HI, 96706   Call Now -  show contact info   Follow This Link for More Information: http://cl.greystar.com/85725u  NOT JUST BETTER LIVING. A BETTER LIFE.   This is a 4 Bedroom, 2.5 Bath, approximately 1450 Sq. Ft.   APARTMENT HOMES FOR RENT IN EWA BEACH  Nestled at Iroquois Point in West Oahu amidst pristine lagoons, private beaches and plentiful amenities, Kapilina (formerly Waterfront at Pu'uloa) is everything you want in island living.  Kapilina's rental homes and townhouses provide the perfect backdrop to enjoy the beach, community-oriented activities and open spaces for indoor-outdoor living.Just a short drive from Kapolei give you easy access to shopping and dining.   The 2-, 3- and 4-bedroom, garden-style rental homes feature expansive floor plans, full-size washer and dryers and ample parking. You will also love that the award-winning Iroquois Point Elementary School is within walking distance. At the end of a long day you'll realize it wasn't such a long day after all.  Welcome to Kapilina. Beach Living Done Right.     Office Hours:  Monday-Friday:8:00AM-6:00PM Saturday:9:00AM-4:00PM Sunday:10:00AM-4:00PM   Equal Housing Opportunity    ToAqC7yjX5rS",21.3137,-157.994,hi
80738,https://honolulu.craigslist.org/oah/apa/d/kailua-quiet-and-serene-and-tropical/7050030830.html,hawaii,2000,cottage/cabin,600,1,1.5,0,0,0,0,0,1,w/d in unit,street parking,https://images.craigslist.org/00Y0Y_eEgVEH4fssN_600x450.jpg,"A quiet and serene cottage surrounded by lush greenery in the heart of Lanikai. Just a 3 minute walk to beach access with a view of the iconic Mokulua Islands.  Completely furnished with a comfortable queen size bed, a full size futon/couch, tv, desk, outdoor and indoor shower, kitchen indoor and outdoor with covered outdoor dining, washer and dryer, towels, bedding, pots and pans, and dishes.  Very private.  Cable, wifi, water, electricity included.",21.3829,-157.711,hi
80739,https://honolulu.craigslist.org/oah/apa/d/honolulu-adorable-partial-ocean-view-1/7037831659.html,hawaii,1400,apartment,900,1,1.0,1,0,1,0,0,0,w/d hookups,no parking,https://images.craigslist.org/00b0b_gume9PM3wMr_600x450.jpg,"Adorable partial ocean view one bedroom cottage with two levels available January 10th. Loft area and plenty of storage as well. Located on dead end cul de sac, quiet neighborhood, one block from bus, 7 min to downtown, washer and dryer, new kitchen with granite counter tops. Water and sewer included. Cats ok.",21.3371,-157.84799999999998,hi
80740,https://honolulu.craigslist.org/big/apa/d/waikoloa-waikoloa-home/7037454629.html,hawaii,2600,house,1835,3,2.0,0,0,0,0,0,0,laundry in bldg,attached garage,https://images.craigslist.org/00505_3VI1fEBM79m_600x450.jpg,"Attractive spacious bungalow, 3 bedrooms, two complete baths, vaulted ceilings, walk in closet in master, nicely landscaped, fruit trees in yard, short walk to Waikoloa elementary/middle school, private enclosed stone patio, plus tiled family room, formal dining room/office, additional front entry room, covered patio off dinette for barbecue, large two vehicle garage with storage.  Includes yard work, and water for same.  Comfortable, well kept family home, flooring is tile and carpet.  Available to move in February 1, 2020.  Includes membership in Waikoloa Community Association with access to golfing, tennis and activities.  Showing by appointment. Please send e-mail confirming with me as I need to drive down from Waimea to show home.",19.9724,-155.81799999999998,hi
80741,https://honolulu.craigslist.org/oah/apa/d/honolulu-large-honolulu-studio/7050027706.html,hawaii,1100,apartment,437,0,1.0,0,0,0,0,0,0,w/d in unit,,https://images.craigslist.org/00A0A_eDYUL5mYKUz_600x450.jpg,"COMPARE WITH ANY UNIT AT THIS PRICE â YOU WILL AGREE THAT THIS IS THE BEST!   1012 Kapahulu Avenue Suite 120 Large 437 square feet of Living Space in this two-story Building Secure Entrance Two closets and Ample Storage Wood Flooring Separate Laundry Room that houses Washer, Dryer and Utility Sink Privacy insured -- only one other unit on this second floor Minutes away from Waikiki Beach, Kapiolani Park, Honolulu Zoo, Waikiki Aquarium, University of Hawaii and Ala Moana Shopping Center  Parking Available Includes Water No Pets No Smoking 1-year lease required Security Deposit is equal to one month's rent Not accepting Section 8 Available January 2020  Call or text 728-5127 to arrange a showing. Thank you!",21.2865,-157.813,hi
80742,https://honolulu.craigslist.org/big/apa/d/spacious-3-br-2-ba-cottage-high/7049891034.html,hawaii,1450,house,1221,3,2.0,0,0,0,0,0,0,,carport,https://images.craigslist.org/00L0L_3Qz4Av5sD8k_600x450.jpg,Spacious and private 3 Bed 2 Bath home in Ainaloa near Keauu.  Freshly remodeled with new paint and flooring.  Spacious 2 car attached carport.  Large covered front porch to enjoy evening breezes.  No smoker or pets please.  Verifiable income/employment required.,19.6956,-155.188,hi
80743,https://honolulu.craigslist.org/oah/apa/d/honolulu-clean-furnished-studio-in/7047737472.html,hawaii,1100,condo,250,0,1.0,0,0,0,0,0,1,no laundry on site,no parking,https://images.craigslist.org/01212_5aMpi3ypmmT_600x450.jpg,"Aloha!  Studio across from Fort Derussy Park in Waikiki 419 Keoniana St. Honolulu HI, 96815  $1,100/mo   Description: Clean furnished studio room in quieter part of Waikiki. All utilities (water, electricity) and high-speed internet included. No Parking. No pets. No smoking. Small kitchenette for light cooking. Perfect for students, military, working in Waikiki. Well maintained and secured building with resident manager on site.   Unit Features: -Vinyl flooring -New toilet/sink -Large closet  -Microwave -Refrigerator/Freezer -Desk -Twin bed frame with new mattress  Lease Term: 1-year lease. Seeking clean, quiet, responsible person. Water, electricity, and internet included. Shorter term (6-months) negotiable  one month's rent as security deposit due at signing  Please call  show contact info  to schedule a showing or for any questions  Thank you",21.2811,-157.827,hi
80744,https://honolulu.craigslist.org/mau/apa/d/kahului-ocean-view-available-mid/7040840813.html,hawaii,1995,apartment,750,2,1.5,1,1,0,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00W0W_kj6m5VdiYqJ_600x450.jpg,"The Waterfront Apartments at Kahului is located in the heart of Kahului. Just a short distance from the University of Hawaii Maui College, Whole Foods, Safeway, Foodland, theaters, restaurants and coffee houses!  We are one block away from the Queen Kaâahumanu Center and the Kahului Shopping Center.  We have 2-bedroom, 1-bedroom and Studio units - Ocean Views or City Views - with first-rate features: -modern kitchen appliances -new flooring -ceiling fans -wireless Internet and Cable TV - included with rent!  Our community was built in 2007 and offers amenities that are second-to-none:  -full-time on-site manager and maintenance staff -gated parking - included with rent! -work/study lounge -renovated laundry room -night time courtesy patrol -beautiful center courtyard with BBQ and picnic area  We look forward to seeing you.  -Spacious Floorplans -Luxury Upgrades -Microwave  -Ocean View Units -Window Coverings -Off-Street Parking -Refrigerator -On-Site Manager -On-Site Maintenance -Package Receiving -Wheelchair Access -BBQ Grills -Community Room -Plank Flooring -Work Space w/internet  Call:  show contact info",20.8916,-156.47299999999998,hi
