,url,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
339472,https://martinsburg.craigslist.org/apa/d/martinsburg-available-one-bedroom/7032608663.html,eastern panhandle,595,apartment,450,1,1.0,1,0,1,0,0,0,laundry in bldg,street parking,https://images.craigslist.org/00N0N_c1DWRi3eeXH_600x450.jpg,Available one bedroom apartment  First floor Covered porch One cat allowed Sorry no dogs Full credit and background check 595 a month +595 security deposit Please call  show contact info  Because of spam we will not return text or emails,39.4567,-77.9727,wv
339474,https://martinsburg.craigslist.org/apa/d/hagerstown-we-have-the-perfect-2-bed-1/7046781917.html,eastern panhandle,968,apartment,944,2,1.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00g0g_3tjpmQNFbHr_600x450.jpg,"Welcome to Woodbridge - Brandywine Rental Information:   $968 - $1047 /Month | 2 Bedroom 1 Bath | 944 sq ftLease Term: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month show contact info Apartment Amenities:   --Dishwasher--Entry closet--Full-Size Washer/Dryer hookups--Light fixtures upgrades in Select Units--Air Conditioning--Kitchen island--Additional Den in Select Units--Cable Ready--Separate Dining Room in Select Units Community Features:   --Pet Friendly--Clubhouse--In-Building Laundry--Playground--Fitness Center--On-site management--Community web site--BBQ / Picnic Area--Near Public Transit--Pool--Laundry facilities on-site--Online Payment Options--TV & phone wiring-major rooms--Automatic Payments Available--On-site maintenance--Accepts Credit Card Payments--24hr. Emergency maintenance--Short-term leases available   About Community:Welcome to Brandywine Woodbridge Apartments and Townhomes. We offer over-sized three bedroom apartment and townhomes to suit your lifestyle. These apartments and townhomes offer features for comfort and class with walk in closets, all electric kitchens, washer and dryer connections in every apartment or townhome. If space is what you need then look no further. Our spacious homes have more than 11 different floor plans with optional features such as dens, garages, finished recreation areas, and private patio or balcony areas.  Location: 11512 Selema Dr - Hagerstown, MD 21742 Call us at:  show contact info     Website: https://woodbridgebrandywine.theapartmentgallery.com/Professionally managed by Apartment Gallery  EQUAL HOUSING OPPORTUNITY",39.6573,-77.6921,wv
339475,https://martinsburg.craigslist.org/apa/d/ranson-new-year-new-place/7046770759.html,eastern panhandle,1045,apartment,1045,3,2.0,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/01212_33us7UrKEkz_600x450.jpg,"Award Winning Garden Style Apartments in Ranson, WV ________________________________________ This is a 3 Bedroom, 2 Bath, approximately 1045 Sq. Ft.   Features - Central Air Conditioning  - Private Patio  - Energy Star Appliances  - Breakfast Bar  - Linen Closet  - Cable Ready   - Vinyl Plank Flooring   Community Amenities - Vinyl plank flooring  - Full-time Maintenance  - Clubhouse  - Handicap Accessible Units Available  - Laundry Facility  - Picnic Tables  - Garbage Disposal  - Trash Pick Up  - Smoke Alarms  - Community Room  - Disability Access  - Pantry   Pet Policy Pets are welcome, however breed restrictions may apply.   Income Requirements: Income restrictions may apply   Office Hours Monday-Friday: 9:00AM-5:00PM   Cranes Meadow 229 Autumn Drive, Ranson, WV, 25438  Equal Housing Opportunity",39.2995,-77.8606,wv
339476,https://martinsburg.craigslist.org/apa/d/martinsburg-new-year-new-home/7046763125.html,eastern panhandle,869,apartment,981,2,1.0,1,1,1,0,0,0,w/d hookups,detached garage,https://images.craigslist.org/00c0c_db632imDxBV_600x450.jpg,"Award Winning Garden Style Apartments in Martinsburg, WV Now offering 2 & 3 bedroom apartments!  Features: Central Air Conditioning â Energy Saving Appliances â Breakfast Bar â Linen Closet â Washer and Dryer Hookup â Full Size Garage â Cable Ready â Vinyl Plank Flooring â Smoke Alarms â Garbage Disposal â Large Pantry  Community Amenities: Full Time Maintenance â Clubhouse â Handicap Accessible Units â Trash Pick Up â Playground â Dog Park   Pet Policy: We welcome your furry family members, however breed restrictions may apply.  Income Requirements: Income restrictions may apply.  Our office hours are Monday-Friday 9:00AM-5:00PM  Equal Housing Opportunity",39.4852,-77.8954,wv
339477,https://martinsburg.craigslist.org/apa/d/martinsburg-pets-welcome-near-shops-and/7046760344.html,eastern panhandle,1125,apartment,1485,2,2.5,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00s0s_ePDdFd5FMW5_600x450.jpg,"VIEW OUR WEBSITE:  https://www.lindenatmartinsburg.com/floorplans.aspx  Linden at Martinsburg, managed by Gates Hudson 1100 Myna Court Martinsburg, WV 25401  show contact info   Lease today at Pheasant Run. We feature comfortable living with the extras you desire. Contact us today!  This two bedroom two bathroom two story apartment features a fully equipped kitchen, entry closet, washer/dryer, half bath, and a deck on the main level. The two bedrooms are located upstairs with ensuite bathrooms.    Monday 8:30am - 5:30pm Tuesday 8:30am - 5:30pm Wednesday 8:30am - 5:30pm Thursday 8:30am - 5:30pm Friday 8:30am - 5:30pm Saturday 8:30am - 5:30pm    [#6988354]",39.4734,-77.946,wv
339478,https://martinsburg.craigslist.org/apa/d/martinsburg-save-big-bucks-on-utilities/7046743149.html,eastern panhandle,750,apartment,700,1,1.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00505_8yEy9ps8nGX_600x450.jpg,"Heat, water/sewer, and trash pick up are all paid in this like new 1 BR on 2nd floor in downtown, just 1 mile from I-81.  It features off street parking for one, laundry room in building, window A/C w/remote, landlord lives on premises, pleasant view form screened porch, quiet building, good closet space, cat or small dog OK w/extra security, no smoking in unit, must see to appreciate the like new quality in an older building.  Call:  show contact info .",39.4567,-77.9727,wv
339479,https://martinsburg.craigslist.org/apa/d/ranson-remarkable-amenities-leasing-now/7046730030.html,eastern panhandle,1239,apartment,760,1,1.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00w0w_9jK18gGwmeS_600x450.jpg,"Residences at Jefferson Crossing is pet friendly, welcoming both cats and dogs.   Bright and spacious one bedroom apartment with wood-style floors, separate dining space and in-home laundry.    Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx    [#6988114]",39.3012,-77.8425,wv
339480,https://martinsburg.craigslist.org/apa/d/martinsburg-2-bedroom-1-bath-duplex/7039383214.html,eastern panhandle,895,duplex,1196,2,1.0,1,1,0,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/01212_jUIrKDp4CTT_600x450.jpg,"2 bedroom, 1 bath duplex. Features 1248 spft, washer/dryer, CAC, Electric heat pump. Deck and off-street parking. Pets considered case by case. Trash included  Application Fee required  For more information, contact Potomac Housing Realtors Or check our website for all of our listings at www.potomachousingrealtors.com F. Page Burdette, Broker.",39.4567,-77.9727,wv
339481,https://martinsburg.craigslist.org/apa/d/bunker-hill-3-bedroom-1-bath-duplex/7031552931.html,eastern panhandle,950,duplex,1196,3,1.0,1,1,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/01414_cS3jNjWaRPt_600x450.jpg,"3 bedroom, 1 bath duplex. Approx 1,196 Sq Ft. Features baseboard heat, window AC, W/D hook-ups and laundry room. Pets on a case by case.   Application Fee required  For more information, contact Potomac Housing Realtors Or check our website for all of our listings at www.potomachousingrealtors.com F. Page Burdette, Broker",39.3276,-78.0487,wv
339482,https://martinsburg.craigslist.org/apa/d/hagerstown-you-cant-beat-our-current/7046708673.html,eastern panhandle,899,apartment,854,2,1.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00Q0Q_82ZMRam8nOF_600x450.jpg,"Hyde Park Apartments is conveniently located in a quiet and well-kept residential community minutes from Interstate 70, historic Hagerstown landmarks, outstanding health care, mall and outlet shopping, dining and activities!  Apartment Features: * Large Closets * Additional Den (in select units) * Central Air Conditioning * Dishwasher * Nickle Lighting * Oak Cabinets * Separate Dining Room * Online Bill Pay * Refer-A-Friend Program  Community Features: * High Speed Internet Available  * 24-Hour Emergency Maintenance * Laundry Facilities in Every Building * Pet Friendly * Fenced-In Dog Play Area * Close to Interstates * Off-Street Parking * Playground * On-Site Management  At Hyde Park Apartments, we know your pets are family, that's why we are proud to be PET FRIENDLY! (Two pet limit. No maximum weight limit. Some breed restrictions apply.)  *** Call Rachel Today at  show contact info  to Schedule Your Showing! ***  Hyde Park Apartments 1426 Kensington Drive Hagerstown, MD 21742  show contact info  Monday to Friday 9:00am to 5:30pm Saturday 10:00am to 2:00pm (by appointment)  Professionally Managed by The Apartment Gallery https://hydepark.theapartmentgallery.com/ *** Price listed based on 12-month term. Prices and availability subject to change without notice. Move in date listed too soon? Request a different move in date! We also offer 3-12 month lease terms! ***",39.6573,-77.6921,wv
339483,https://martinsburg.craigslist.org/apa/d/bunker-hill-clean-area-3-bedroom-15/7046496981.html,eastern panhandle,1213,house,1622,4,2.5,1,1,1,0,0,0,,,https://images.craigslist.org/00p0p_8n3w3JX9g8Z_600x450.jpg,"The elegant Entry Hall, Living Room, Dining, Kitchen/Great Room and sunny Family Room lend themselves to formal and casual entertaining. A huge Mudroom/Craft area organizes everything! The Master Suite boasts a Sitting Area, Dressing Room, Custom Closets and elegant Bath. Three additional ensuite BR's, Sitting Room, Laundry Room and and Sun Deck complete the second level. Additionally there are 2BR's, a Full Bath and Laundry Room on t. Brucetown Falling Waters Berkeley Springs",39.3372,-78.0521,wv
339484,https://martinsburg.craigslist.org/apa/d/martinsburg-charming-1br-apartment/7046369512.html,eastern panhandle,550,apartment,500,1,1.0,1,0,0,0,0,0,laundry in bldg,,https://images.craigslist.org/00K0K_5iOp0lzUInC_600x450.jpg,"Charming Apartment in a well-maintained building  1 bedroom 1 bath  Water, sewer and trash included.  Plenty of off street parking  Credit and background check  One cat is okay  No smoking   One year lease   $550 security deposit   No Text or Emails  Please call  show contact info",39.4572,-77.9673,wv
339485,https://martinsburg.craigslist.org/apa/d/martinsburg-move-in-now-lofty-ceilings/7046394218.html,eastern panhandle,1250,apartment,1650,3,2.5,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00303_hqcp49jgsN7_600x450.jpg,"Linden at Martinsburg, managed by Gates Hudson 1100 Myna Court Martinsburg, WV 25401  show contact info   VIEW OUR WEBSITE:  https://www.lindenatmartinsburg.com/floorplans.aspx  You will love living at Pheasant Run. We are located within walking distance to Lambert Swimming Pool and Rec Center and just 20 minutes to Charles Town WV. Call now for leasing details!  This three bedroom two and a half bathroom apartment features a fully equipped kitchen, half bath, washer/dryer, and a patio on the main level. The three bedrooms and two full bathrooms are located on the second floor.    Monday 8:30am - 5:30pm Tuesday 8:30am - 5:30pm Wednesday 8:30am - 5:30pm Thursday 8:30am - 5:30pm Friday 8:30am - 5:30pm Saturday 8:30am - 5:30pm  Apartment Features * Central Heat and Air * Refrigerator * Full sized Washer and Dryer in unit * Dishwasher * Disposal * Private Patio or Private Balcony (on select apartments)    [#6987094]",39.4734,-77.946,wv
339486,https://martinsburg.craigslist.org/apa/d/charles-town-3-r-bath-newly-remodeled/7046313033.html,eastern panhandle,1450,duplex,1400,3,1.5,0,1,1,0,0,0,w/d in unit,street parking,https://images.craigslist.org/00k0k_dX2UvooKsw6_600x450.jpg,"FARM HOUSE REMODELED 3 BR WITH 1 1/2 BATH $1,450.00 WITH ALL UTILITIES INCLUDED - NEW FLOORS- LIGHTS - FIXTURES - PAINT - CENTRAL AC AND HEAT - QUIET AND SAFE NEIGHBOR HOOD  PRIVATE OWN PASRKING - FENCED IN YARD - WASHER AND DRYER ON PROPERTY - SUPER NICE HOUSE WITH OLD FARM HOUSE FEEL",39.2771,-77.8563,wv
339487,https://martinsburg.craigslist.org/apa/d/martinsburg-great-schools-stylish/7046275779.html,eastern panhandle,1100,apartment,1150,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00B0B_lxSGjBSmVhq_600x450.jpg,"VIEW OUR WEBSITE:  https://www.lindenatmartinsburg.com/floorplans.aspx  Linden at Martinsburg, managed by Gates Hudson 1100 Myna Court Martinsburg, WV 25401  show contact info   Pheasant Run has all of the modern features your looking for in a great location. Choose from one of our two or three bedroom layouts. Call or visit for a tour!  This two bedroom two bathroom apartment features a fully equipped kitchen with a pantry. This unit also features an entry closet, washer/dryer, linen closet, and a patio. The master bedroom features a walk-in closet and ensuite bathroom!     Community Features * After-Hours Emergency Maintenance * Easy Freeway Access * Professionally Managed * Minutes from Restaurants, Shopping, and Much More * Fitness Studio  [#6986308]",39.4734,-77.946,wv
339488,https://martinsburg.craigslist.org/apa/d/augusta-rent-to-own-rent-or-purchase/7046209091.html,eastern panhandle,0,house,1400,3,2.0,0,0,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00I0I_1RYW2ZpaUYi_600x450.jpg,"Freshly remodeled 3 bedroom 2 bath home on 2.3 acres in Augusta, WV near the fairgrounds with quick access to US 50.  Short drive to Winchester, Virginia for work and shopping.   --- beautiful new flooring throughout  --- freshly painted --- new exterior doors --- new dishwasher --- too many upgrades to list --- pictures will be added as work completes  UPDATE:  LAST TWO PICTURES JUST ADDED 12/29/2019  Terms are as follows...  --- Rent is $900 per month plus utilities plus security deposit, small pet allowed with pet deposit  --- Rent to own to be discussed but involves down payment and increased monthly rent (goes toward your down payment)  --- Owner financing or straight sale $189,900 OAC with down payment   Home should be ready 01/10/2020  Call/text property manager at  show contact info  with questions",39.2998,-78.5931,wv
339489,https://martinsburg.craigslist.org/apa/d/martinsburg-check-out-the-best-place-to/7044498588.html,eastern panhandle,1314,apartment,1089,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/01010_2cO58LPcdVz_600x450.jpg,"You will enjoy our community's beautiful landscaping, designer clubhouse with fireplace, sparkling swimming pool, and fitness center.  Bright and spacious 2bedroom/2 bath apartment with high ceilings, extra storage and private balcony.  Visit our website at: http://www.leetraceapartments.com/floorplans.aspx http://www.leetraceapartments.com Lee Trace, managed by Gates Hudson 15000 Hood Cir Martinsburg, WV 25403  show contact info  [#6976396]",39.4607,-77.9945,wv
339490,https://martinsburg.craigslist.org/apa/d/martinsburg-easy-freeway-access-modern/7045939248.html,eastern panhandle,1250,apartment,1650,3,2.5,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00303_hqcp49jgsN7_600x450.jpg,"Pheasant Run is conveniently located just 30 minutes from Hagerstown MD, Winchester VA, and Harper's Ferry WV. Visit our location today!  This three bedroom two and a half bathroom apartment features a fully equipped kitchen, half bath, washer/dryer, and a patio on the main level. The three bedrooms and two full bathrooms are located on the second floor.    VIEW OUR WEBSITE:  https://www.lindenatmartinsburg.com/floorplans.aspx  Linden at Martinsburg, managed by Gates Hudson 1100 Myna Court Martinsburg, WV 25401  show contact info     Community Features * After-Hours Emergency Maintenance * Fitness Studio * Professionally Managed * Minutes from Restaurants, Shopping, and Much More * Easy Freeway Access  [#6985190]",39.4734,-77.946,wv
339491,https://martinsburg.craigslist.org/apa/d/ranson-available-now-come-look-and/7045902094.html,eastern panhandle,1504,apartment,1136,3,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00U0U_l8rxIgdhVKf_600x450.jpg,"Our beautiful property offers you quality living an dmakes you feel at home.  Beautiful three bedroom apartment featuring two baths, full sized washer and dryer and chef inspired kitchen.   VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info     [#6984961]",39.3012,-77.8425,wv
339492,https://martinsburg.craigslist.org/apa/d/martinsburg-lease-today-laundry-in-unit/7045791936.html,eastern panhandle,1100,apartment,1448,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00I0I_isxh5XdYgdI_600x450.jpg,"Welcome to Pheasant Run - one of Martinsburg's newest apartment destinations. We feature comfortable living with the extras you desire. Call now!  This two bedroom two bathroom apartment features a fully equipped kitchen. This unit also features an entry closet, and a washer/dryer. The master bedroom features dual closets and an ensuite bathroom!   VIEW OUR WEBSITE:  https://www.lindenatmartinsburg.com/floorplans.aspx  Linden at Martinsburg, managed by Gates Hudson 1100 Myna Court Martinsburg, WV 25401  show contact info   Monday 8:30am - 5:30pm Tuesday 8:30am - 5:30pm Wednesday 8:30am - 5:30pm Thursday 8:30am - 5:30pm Friday 8:30am - 5:30pm Saturday 8:30am - 5:30pm  Apartment Features * Refrigerator * Full sized Washer and Dryer in unit * Disposal * Central Heat and Air * Private Patio or Private Balcony (on select apartments) * Dishwasher    [#6983555]",39.4734,-77.946,wv
339493,https://martinsburg.craigslist.org/apa/d/ranson-available-move-in-fee-waived/7045784958.html,eastern panhandle,1389,apartment,1048,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00d0d_g3T8al5GNJW_600x450.jpg,"VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   Residences at Jefferson Crossing is pet friendly, welcoming both cats and dogs.   Contemporary two bedroom apartment featuring two baths, wood-style floors and in-home laundry.    Monday 8:30am - 5:30pm Tuesday 8:30am - 5:30pm Wednesday 8:30am - 5:30pm Thursday 8:30am - 5:30pm Friday 8:30am - 5:30pm Saturday 8:30am - 5:30pm Sunday 11:00am - 5:00pm    [#6984246]",39.3012,-77.8425,wv
339494,https://martinsburg.craigslist.org/apa/d/hagerstown-beautiful-1098-sq-foot-3-bed/7045732429.html,eastern panhandle,1031,apartment,1098,3,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00404_l71bMD9kJ7g_600x450.jpg,"Welcome to Woodbridge - Brandywine Rental Information:   $1013 - $1129 /Month | 3 Bedroom 2 Bath | 1098 sq ftLease Term: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month show contact info Apartment Amenities:   *Patio / Balcony*Refrigerator*Air Conditioning*Oversized One Car Garage in Select Units*Wood burning fireplace in Select Units*Cable Ready*Dishwasher*Eat-In Kitchen*Vaulted Ceiling in Select Units Community Features:   *Clubhouse*Fitness Center*Near Public Transit*Pet Friendly*In-Building Laundry*Community web site*On-site management*Playground*BBQ / Picnic Area*Pool*24hr. Emergency maintenance*Accepts Credit Card Payments*Online Payment Options*Laundry facilities on-site*TV & phone wiring-major rooms*Automatic Payments Available*Short-term leases available*On-site maintenance   About Community:Welcome to Brandywine Woodbridge Apartments and Townhomes. We offer over-sized three bedroom apartment and townhomes to suit your lifestyle. These apartments and townhomes offer features for comfort and class with walk in closets, all electric kitchens, washer and dryer connections in every apartment or townhome. If space is what you need then look no further. Our spacious homes have more than 11 different floor plans with optional features such as dens, garages, finished recreation areas, and private patio or balcony areas.  Location: 11512 Selema Dr - Hagerstown, MD 21742 Call us at:  show contact info     Website: https://woodbridgebrandywine.theapartmentgallery.com/Professionally managed by Apartment Gallery  EQUAL HOUSING OPPORTUNITY",39.6573,-77.6921,wv
339495,https://martinsburg.craigslist.org/apa/d/ranson-ground-floor-convenient-location/7045681746.html,eastern panhandle,1260,apartment,760,1,1.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00B0B_hqTPhZnw9zL_600x450.jpg,"VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   Experience relaxed sophistication in our thoughtfully designed community!  Bright and spacious one bedroom apartment with wood-style floors, separate dining space and in-home laundry.      Community Features * Credit Cards Accepted * $0 deposit! Terms & conditions apply * Playground * Short Term Lease Available * Professionally Managed * Our prices can change daily, price listed is based on today's availability. Call for details. * Liability Insurance is Required * After-Hours Emergency Maintenance * Swimming Pool * Package Acceptance * Corporate Housing * Community Lounge * Minutes from Restaurants, Shopping, and Much More * Fitness Studio  [#6983397]",39.3012,-77.8425,wv
339496,https://martinsburg.craigslist.org/apa/d/martinsburg-professionally-managed/7045668328.html,eastern panhandle,1250,apartment,1650,3,2.5,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00303_hqcp49jgsN7_600x450.jpg,"Linden at Martinsburg, managed by Gates Hudson 1100 Myna Court Martinsburg, WV 25401  show contact info   VIEW OUR WEBSITE:  https://www.lindenatmartinsburg.com/floorplans.aspx  Pheasant Run is ideally located within walking distance to some of the areas schools, shops, and restaurants. Call or visit us today!  This three bedroom two and a half bathroom apartment features a fully equipped kitchen, half bath, washer/dryer, and a patio on the main level. The three bedrooms and two full bathrooms are located on the second floor.      [#6967661]",39.4734,-77.946,wv
339497,https://martinsburg.craigslist.org/apa/d/martinsburg-pets-welcome-near-shops-and/7045651164.html,eastern panhandle,1125,apartment,1485,2,2.5,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00s0s_ePDdFd5FMW5_600x450.jpg,"VIEW OUR WEBSITE:  https://www.lindenatmartinsburg.com/floorplans.aspx  Lease today at Pheasant Run. We feature comfortable living with the extras you desire. Contact us today!  This two bedroom two bathroom two story apartment features a fully equipped kitchen, entry closet, washer/dryer, half bath, and a deck on the main level. The two bedrooms are located upstairs with ensuite bathrooms.    Linden at Martinsburg, managed by Gates Hudson 1100 Myna Court Martinsburg, WV 25401  show contact info     [#6965692]",39.4734,-77.946,wv
339498,https://martinsburg.craigslist.org/apa/d/martinsburg-open-floor-plans-call-for/7045423763.html,eastern panhandle,1250,apartment,1650,3,2.5,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00303_hqcp49jgsN7_600x450.jpg,"Linden at Martinsburg, managed by Gates Hudson 1100 Myna Court Martinsburg, WV 25401  show contact info   VIEW OUR WEBSITE:  https://www.lindenatmartinsburg.com/floorplans.aspx  Call us today and start living the lifestyle you've been looking for! Pheasant Run is a pet friendly community with all of the features you and your pet need to feel right at home. Call or visit us today!  This three bedroom two and a half bathroom apartment features a fully equipped kitchen, half bath, washer/dryer, and a patio on the main level. The three bedrooms and two full bathrooms are located on the second floor.      Community Features * Minutes from Restaurants, Shopping, and Much More * Professionally Managed * After-Hours Emergency Maintenance * Fitness Studio * Easy Freeway Access  [#6982157]",39.4734,-77.946,wv
339499,https://martinsburg.craigslist.org/apa/d/martinsburg-come-see-the-best-place-to/7045389267.html,eastern panhandle,1284,apartment,1089,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/01616_5YPxQg95BNn_600x450.jpg,"You will enjoy our community's beautiful landscaping, designer clubhouse with fireplace, sparkling swimming pool, and fitness center.  Bright and spacious 2bedroom/2 bath apartment with high ceilings, extra storage and private balcony.  Visit our website at: http://www.leetraceapartments.com/floorplans.aspx http://www.leetraceapartments.com Lee Trace, managed by Gates Hudson 15000 Hood Cir Martinsburg, WV 25403  show contact info  [#6980244]",39.4607,-77.9945,wv
339500,https://martinsburg.craigslist.org/apa/d/hagerstown-we-meet-all-your-must-haves/7045375220.html,eastern panhandle,997,apartment,1000,2,1.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/01616_HHNR2erq1N_600x450.jpg,"Call Today!  show contact info   Woodbridge - Brandywine Prices start at $977 - $1044/month!  Brandywine Woodbridge Apartments and Townhomes is where comfort and convenience await you in a well-planned, pet friendly community. We are situated in a well-kept residential community surrounded by beautiful landscape just minutes to I-70 and I-270. Our excellent schools are located in the sought after Smithsburg school district.Wonderful Amenities!-- Dishwasher-- Ceiling Fan-- Separate Dining Room in Select Units-- Walk In Closet-- Community web site-- Pet Friendly-- Clubhouse-- BBQ / Picnic Area-- Fitness Center-- Playground-- In-Building Laundry-- Near Public Transit-- On-site management-- Pool-- Short-term leases available-- On-site maintenance-- 24hr. Emergency maintenance-- Automatic Payments Available-- Online Payment Options-- Laundry facilities on-site-- Accepts Credit Card Payments-- TV & phone wiring-major rooms  show contact info 11512 Selema Dr Hagerstown, MD 21742   Website: https://woodbridgebrandywine.theapartmentgallery.com/Pet Policy: We welcome 2 pets per apartment home. There is a $200 non-refundable fee per pet. There is also a $20/month pet rent per pet. Aggressive breeds are prohibited, but please call us for details.EQUAL HOUSING OPPORTUNITY",39.6573,-77.6921,wv
339501,https://martinsburg.craigslist.org/apa/d/martinsburg-incredible-amenities-washer/7045338141.html,eastern panhandle,1125,apartment,1485,2,2.5,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00s0s_ePDdFd5FMW5_600x450.jpg,"Pheasant Run is ideally located within walking distance to some of the areas schools, shops, and restaurants. Call or visit us today!  This two bedroom two bathroom two story apartment features a fully equipped kitchen, entry closet, washer/dryer, half bath, and a deck on the main level. The two bedrooms are located upstairs with ensuite bathrooms.    Linden at Martinsburg, managed by Gates Hudson 1100 Myna Court Martinsburg, WV 25401  show contact info   VIEW OUR WEBSITE:  https://www.lindenatmartinsburg.com/floorplans.aspx    Community Features * After-Hours Emergency Maintenance * Easy Freeway Access * Professionally Managed * Minutes from Restaurants, Shopping, and Much More * Fitness Studio  [#6980165]",39.4734,-77.946,wv
339502,https://martinsburg.craigslist.org/apa/d/ranson-perfect-location-visit-your-new/7045287903.html,eastern panhandle,1504,apartment,1136,3,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00J0J_5SIQnnzEb1o_600x450.jpg,"Our residents love living here!  Beautiful three bedroom apartment featuring two baths, full sized washer and dryer and chef inspired kitchen.   Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx    [#6981903]",39.3012,-77.8425,wv
339503,https://martinsburg.craigslist.org/apa/d/ranson-fitness-center-come-visit-today/7045286770.html,eastern panhandle,1399,apartment,1048,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00O0O_dRwY8qJFPGN_600x450.jpg,"VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   Discover your new home at Residences at Jefferson Crossing.  Contemporary two bedroom apartment featuring two baths, wood-style floors and in-home laundry.      [#6980894]",39.3012,-77.8425,wv
339504,https://martinsburg.craigslist.org/apa/d/inwood-commercial-and-residential-space/7045259185.html,eastern panhandle,2000,house,3000,4,1.0,0,0,1,1,0,0,w/d in unit,attached garage,https://images.craigslist.org/00l0l_3Q7wnEttDHQ_600x450.jpg,"Property Location: Inwood W.V  The property is located in a great location near downtown Inwood, WV. The commercial property has 4 bedrooms and one full bath. Property comes with attached garage, huge backyard, plenty of parking space.   Please call  show contact info  for more information",39.3701,-78.0242,wv
